tone_id	bank	number	name	category
19318	PR-D	887	Bodyart	34:Synth Lead
19319	PR-D	888	Buzz Synth	34:Synth Lead
19320	PR-D	889	Hard Synth	34:Synth Lead
19321	PR-D	890	Dance Saw 1	34:Synth Lead
19322	PR-D	891	Dance Saw 2	34:Synth Lead
19323	PR-D	892	Funky Lead	34:Synth Lead
19324	PR-D	893	WaveShape Ld	34:Synth Lead
19325	PR-D	894	Synchro Lead	34:Synth Lead
19326	PR-D	895	LFO Saw Ld	34:Synth Lead
19327	PR-D	896	Juno Soft Ld	34:Synth Lead
19456	PR-D	897	Oct Lead	34:Synth Lead
19457	PR-D	898	Slow Lead 1	34:Synth Lead
19458	PR-D	899	Slow Lead 2	34:Synth Lead
19459	PR-D	900	Slow Lead 3	34:Synth Lead
19460	PR-D	901	Slow Lead 4	34:Synth Lead
19461	PR-D	902	Slow Lead 5	34:Synth Lead
19462	PR-D	903	Slow Lead 6	34:Synth Lead
19463	PR-D	904	Slow Lead 7	34:Synth Lead
19464	PR-D	905	Slow Lead 8	34:Synth Lead
19465	PR-D	906	Slow Lead 9	34:Synth Lead
19466	PR-D	907	Slow Lead 10	34:Synth Lead
19467	PR-D	908	Slow Lead 11	34:Synth Lead
19468	PR-D	909	Slow Lead 12	34:Synth Lead
19469	PR-D	910	AnaVox Ld 1	34:Synth Lead
19470	PR-D	911	AnaVox Ld 2	34:Synth Lead
19471	PR-D	912	AnaVox Ld 3	34:Synth Lead
19472	PR-D	913	AnaVox Ld 4	34:Synth Lead
19473	PR-D	914	Pulse Lead 1	34:Synth Lead
19474	PR-D	915	Pulse Lead 2	34:Synth Lead
19475	PR-D	916	Pulse Lead 3	34:Synth Lead
19476	PR-D	917	BellSaw Ld 1	34:Synth Lead
19477	PR-D	918	BellSaw Ld 2	34:Synth Lead
19478	PR-D	919	Bell Lead 1	34:Synth Lead
19479	PR-D	920	Bell Lead 2	34:Synth Lead
19480	PR-D	921	Bell Lead 3	34:Synth Lead
19481	PR-D	922	Dig n D	34:Synth Lead
19482	PR-D	923	Juicy Lead 1	34:Synth Lead
19483	PR-D	924	Juicy Lead 2	34:Synth Lead
19484	PR-D	925	Portament Ld	34:Synth Lead
19485	PR-D	926	Reso Juno	34:Synth Lead
19486	PR-D	927	Air Lead 1	34:Synth Lead
19487	PR-D	928	Air Lead 2	34:Synth Lead
19488	PR-D	929	Reso Pulser	34:Synth Lead
19489	PR-D	930	Growl Lead	34:Synth Lead
19490	PR-D	931	Vintager 1	34:Synth Lead
19491	PR-D	932	Vintager 2	34:Synth Lead
19492	PR-D	933	Vintager 3	34:Synth Lead
19493	PR-D	934	SuperSaw Ld	34:Synth Lead
19494	PR-D	935	5th SawLead1	34:Synth Lead
19495	PR-D	936	5th SawLead2	34:Synth Lead
19496	PR-D	937	Simple Sqr	34:Synth Lead
19497	PR-D	938	Round Sqr 1	34:Synth Lead
19498	PR-D	939	Round Sqr 2	34:Synth Lead
19499	PR-D	940	Square Ld 1	34:Synth Lead
19500	PR-D	941	Square Ld 2	34:Synth Lead
19501	PR-D	942	Square Ld 3	34:Synth Lead
19502	PR-D	943	Square Ld 4	34:Synth Lead
19503	PR-D	944	Square Ld 5	34:Synth Lead
19504	PR-D	945	Square Ld 6	34:Synth Lead
19505	PR-D	946	Square Ld 7	34:Synth Lead
19506	PR-D	947	Square Ld 8	34:Synth Lead
19507	PR-D	948	Square Ld 9	34:Synth Lead
19508	PR-D	949	Square Ld 10	34:Synth Lead
19509	PR-D	950	Square Ld 11	34:Synth Lead
19510	PR-D	951	Square Ld 12	34:Synth Lead
19511	PR-D	952	Square Ld 13	34:Synth Lead
19512	PR-D	953	Square Ld 14	34:Synth Lead
19513	PR-D	954	Square Ld 15	34:Synth Lead
19514	PR-D	955	Squareoff	34:Synth Lead
19515	PR-D	956	Brite Sqr 1	34:Synth Lead
19516	PR-D	957	Brite Sqr 2	34:Synth Lead
19517	PR-D	958	Brite Sqr 3	34:Synth Lead
19518	PR-D	959	Cpt McSquare	34:Synth Lead
19519	PR-D	960	Tekno Sqr	34:Synth Lead
19520	PR-D	961	Octa Square	34:Synth Lead
19521	PR-D	962	Pure Square	34:Synth Lead
19522	PR-D	963	SynOcarina 1	34:Synth Lead
19523	PR-D	964	SynOcarina 2	34:Synth Lead
19524	PR-D	965	SynOcarina 3	34:Synth Lead
19525	PR-D	966	Crawler	34:Synth Lead
19526	PR-D	967	OB Lead 1	34:Synth Lead
19527	PR-D	968	OB Lead 2	34:Synth Lead
19528	PR-D	969	Tri Lead 1	34:Synth Lead
19529	PR-D	970	Tri Lead 2	34:Synth Lead
19530	PR-D	971	Tri Lead 3	34:Synth Lead
19531	PR-D	972	Tri Lead 4	34:Synth Lead
19532	PR-D	973	Softy Lead	34:Synth Lead
19533	PR-D	974	Sine Lead 1	34:Synth Lead
19534	PR-D	975	Sine Lead 2	34:Synth Lead
19535	PR-D	976	Sine Lead 3	34:Synth Lead
19536	PR-D	977	Sine Lead 4	34:Synth Lead
19537	PR-D	978	Sine Lead 5	34:Synth Lead
19538	PR-D	979	OSC-SyncLd 1	34:Synth Lead
19539	PR-D	980	OSC-SyncLd 2	34:Synth Lead
19540	PR-D	981	OSC-SyncLd 3	34:Synth Lead
19541	PR-D	982	OSC-SyncLd 4	34:Synth Lead
19542	PR-D	983	OSC-SyncLd 5	34:Synth Lead
19543	PR-D	984	OSC-SyncLd 6	34:Synth Lead
19544	PR-D	985	OSC-SyncLd 7	34:Synth Lead
19545	PR-D	986	OSC-SyncLd 8	34:Synth Lead
19546	PR-D	987	Disturb Sync	34:Synth Lead
19547	PR-D	988	Digi Lead 1	34:Synth Lead
19548	PR-D	989	Digi Lead 2	34:Synth Lead
19549	PR-D	990	Waspy Lead	34:Synth Lead
19550	PR-D	991	Stitcher	34:Synth Lead
19551	PR-D	992	Sweet 5th 1	34:Synth Lead
19552	PR-D	993	Sweet 5th 2	34:Synth Lead
19553	PR-D	994	SoloNzPeaker	34:Synth Lead
19554	PR-D	995	Release Ld	34:Synth Lead
19555	PR-D	996	Syn Lead 1	34:Synth Lead
19556	PR-D	997	Syn Lead 2	34:Synth Lead
19557	PR-D	998	Syn Lead 3	34:Synth Lead
19558	PR-D	999	Syn Lead 4	34:Synth Lead
19559	PR-D	1000	Syn Lead 5	34:Synth Lead
19560	PR-D	1001	Syn Lead 6	34:Synth Lead
19561	PR-D	1002	Syn Lead 7	34:Synth Lead
19562	PR-D	1003	Syn Lead 8	34:Synth Lead
19563	PR-D	1004	Syn Lead 9	34:Synth Lead
19564	PR-D	1005	Syn Lead 10	34:Synth Lead
19565	PR-D	1006	Syn Lead 11	34:Synth Lead
19566	PR-D	1007	Tekno Ld 1	34:Synth Lead
19567	PR-D	1008	Tekno Ld 2	34:Synth Lead
19568	PR-D	1009	Tekno Ld 3	34:Synth Lead
19569	PR-D	1010	Tekno Ld 4	34:Synth Lead
19570	PR-D	1011	Tekno Ld 5	34:Synth Lead
19571	PR-D	1012	Tekno Ld 6	34:Synth Lead
19572	PR-D	1013	Tekno Ld 7	34:Synth Lead
19573	PR-D	1014	Tekno Ld 8	34:Synth Lead
19574	PR-D	1015	Tekno Ld 9	34:Synth Lead
19575	PR-D	1016	Tekno Ld 10	34:Synth Lead
19576	PR-D	1017	Tekno Ld 11	34:Synth Lead
19577	PR-D	1018	Tekno Ld 12	34:Synth Lead
19578	PR-D	1019	Tekno Ld 13	34:Synth Lead
19579	PR-D	1020	Tekno Ld 14	34:Synth Lead
19580	PR-D	1021	Tekno Ld 15	34:Synth Lead
19581	PR-D	1022	Tekno Ld 16	34:Synth Lead
19582	PR-D	1023	Tekno Ld 17	34:Synth Lead
19583	PR-D	1024	Tekno Ld 18	34:Synth Lead
19712	PR-D	1025	Tekno Ld 19	34:Synth Lead
19713	PR-D	1026	Tekno Ld 20	34:Synth Lead
19714	PR-D	1027	Tekno Ld 21	34:Synth Lead
19715	PR-D	1028	Tekno Ld 22	34:Synth Lead
19716	PR-D	1029	Tekno Ld 23	34:Synth Lead
19717	PR-D	1030	Tekno Ld 24	34:Synth Lead
19718	PR-D	1031	Tekno Ld 25	34:Synth Lead
19719	PR-D	1032	Tekno Ld 26	34:Synth Lead
19720	PR-D	1033	Tekno Ld 27	34:Synth Lead
19721	PR-D	1034	Tekno Ld 28	34:Synth Lead                                                       24:Ensemble
19722	PR-D	1035	Tekno Ld 29	34:Synth Lead                                                          Strings
19723	PR-D	1036	Tekno Ld 30	34:Synth Lead
19724	PR-D	1037	Tekno Ld 31	34:Synth Lead
19725	PR-D	1038	Tekno Ld 32	34:Synth Lead
19726	PR-D	1039	Tekno Ld 33	34:Synth Lead
19727	PR-D	1040	Tekno Ld 34	34:Synth Lead
19728	PR-D	1041	Tekno Ld 35	34:Synth Lead
19729	PR-D	1042	Tekno Ld 36	34:Synth Lead
19730	PR-D	1043	JP80 Ring-80	34:Synth Lead
19731	PR-D	1044	Distroubled	34:Synth Lead
19732	PR-D	1045	Hover Dive 1	34:Synth Lead        Bank   No.     Tone Name      MSB   LSB   PC    Category
19733	PR-D	1046	Hover Dive 2	34:Synth Lead
19734	PR-D	1047	OhWowWow	34:Synth Lead
19735	PR-D	1048	Broken Lead	34:Synth Lead
19736	PR-D	1049	FX 1	45:Sound FX
19737	PR-D	1050	FX 2	45:Sound FX
19738	PR-D	1051	FX 3	45:Sound FX
19739	PR-D	1052	FX 4	45:Sound FX
19740	PR-D	1053	FX 5	45:Sound FX
19741	PR-D	1054	FX 6	45:Sound FX
19742	PR-D	1055	FX 7	45:Sound FX
19743	PR-D	1056	FX 8	45:Sound FX
19744	PR-D	1057	FX 9	45:Sound FX
19745	PR-D	1058	FX 10	45:Sound FX
19746	PR-D	1059	FX 11	45:Sound FX
19747	PR-D	1060	FX 12	45:Sound FX
19748	PR-D	1061	FX 13	45:Sound FX
19749	PR-D	1062	FX 14	45:Sound FX
19750	PR-D	1063	FX 15	45:Sound FX
19751	PR-D	1064	FX 16	45:Sound FX
19752	PR-D	1065	FX 17	45:Sound FX
19753	PR-D	1066	FX 18	45:Sound FX
19754	PR-D	1067	FX 19	45:Sound FX
19755	PR-D	1068	FX 20	45:Sound FX
19756	PR-D	1069	FX 21	45:Sound FX
19757	PR-D	1070	FX 22	45:Sound FX
19758	PR-D	1071	FX 23	45:Sound FX
19759	PR-D	1072	FX 24	45:Sound FX
19760	PR-D	1073	FX 25	45:Sound FX
19761	PR-D	1074	Zapper	45:Sound FX
19762	PR-D	1075	Sci-Fi Sweep	45:Sound FX
19763	PR-D	1076	War Drum	45:Sound FX
19764	PR-D	1077	Vox FX	45:Sound FX
19765	PR-D	1078	Atomspheric	45:Sound FX
19766	PR-D	1079	Angry Words	45:Sound FX
19767	PR-D	1080	F6 = Critter	45:Sound FX
19768	PR-D	1081	FreeJazz	45:Sound FX
19769	PR-D	1082	FM EP 1	4:E.Piano1
19770	PR-D	1083	FM EP 2	4:E.Piano1
19771	PR-D	1084	FM EP 3	4:E.Piano1
19772	PR-D	1085	FM EP 4	4:E.Piano1
19773	PR-D	1086	FM EP 5	4:E.Piano1
19774	PR-D	1087	FM EP 6	4:E.Piano1
19775	PR-D	1088	FM EPhaser	4:E.Piano1
19776	PR-D	1089	EP Belle	4:E.Piano1
19777	PR-D	1090	80’s EP	4:E.Piano1
19778	PR-D	1091	Spirit Tine	4:E.Piano1
19779	PR-D	1092	70’s E.Org 1	6:E.Organ
19780	PR-D	1093	70’s E.Org 2	6:E.Organ
19781	PR-D	1094	Theater 1	6:E.Organ
19782	PR-D	1095	Theater 2	6:E.Organ
19783	PR-D	1096	Theater 3	6:E.Organ
19784	PR-D	1097	Pulse Clav	10:Clav
19785	PR-D	1098	Toy Box 1	15:Mallet
19786	PR-D	1099	Toy Box 2	15:Mallet
19787	PR-D	1100	Ethno Keys	15:Mallet
19788	PR-D	1101	Mood String	
19789	PR-D	1102	Orch Hit	44:Hit
19790	PR-D	1103	Philly Hit 1	44:Hit
19791	PR-D	1104	Philly Hit 2	44:Hit
19792	PR-D	1105	Philly Hit 3	44:Hit
19793	PR-D	1106	Philly Hit 4	44:Hit
19794	PR-D	1107	House Hit 1	44:Hit
19795	PR-D	1108	House Hit 2	44:Hit
19796	PR-D	1109	LoFi Hit	44:Hit
19968	PR-E	1	128voicePno	1:Ac.Piano
19969	PR-E	2	Bright Piano	1:Ac.Piano
19970	PR-E	3	Classique	1:Ac.Piano
19971	PR-E	4	Nice Piano	1:Ac.Piano
19972	PR-E	5	Piano Thang	1:Ac.Piano
19973	PR-E	6	Power Grand	2:Pop Piano
19974	PR-E	7	House Piano	2:Pop Piano
19975	PR-E	8	E.Grand	2:Pop Piano
19976	PR-E	9	MIDIed Grand	2:Pop Piano
19977	PR-E	10	Piano Blend	2:Pop Piano
19978	PR-E	11	West Coast	2:Pop Piano
19979	PR-E	12	PianoStrings	1:Ac.Piano
19980	PR-E	13	Bs/Pno+Brs	1:Ac.Piano
19981	PR-E	14	Water EP	4:E.Piano1
19982	PR-E	15	S.A.E.P.	5:E.Piano2
19983	PR-E	16	SA EP 1	4:E.Piano1
19984	PR-E	17	SA EP 2	4:E.Piano1
19985	PR-E	18	Stiky EP	5:E.Piano2
19986	PR-E	19	Dig EP	5:E.Piano2
19987	PR-E	20	Nylon EPiano	5:E.Piano2
19988	PR-E	21	Nylon EP	5:E.Piano2
19989	PR-E	22	EP Mix	4:E.Piano1
19990	PR-E	23	Psycho EP	4:E.Piano1
19991	PR-E	24	Tremo EP	4:E.Piano1
19992	PR-E	25	MK-80 EP	5:E.Piano2
19993	PR-E	26	MK-80 Phaser	5:E.Piano2
19994	PR-E	27	Delicate EP	5:E.Piano2
19995	PR-E	28	Octa EP 1	5:E.Piano2
19996	PR-E	29	Octa EP 2	5:E.Piano2
19997	PR-E	30	JV EP+	5:E.Piano2
19998	PR-E	31	EP+Mod Pad	5:E.Piano2
19999	PR-E	32	Mr.Mellow	5:E.Piano2
20000	PR-E	33	Comp Clav	10:Clav
20001	PR-E	34	Klavinet	10:Clav
20002	PR-E	35	Winger Clav	10:Clav
20003	PR-E	36	Phaze Clav 1	10:Clav
20004	PR-E	37	Phaze Clav 2	10:Clav
20005	PR-E	38	Phuzz Clav	10:Clav
20006	PR-E	39	Chorus Clav	10:Clav
20007	PR-E	40	Claviduck	10:Clav
20008	PR-E	41	Velo-Rez Clv	10:Clav
20009	PR-E	42	Clavicembalo	10:Clav
20010	PR-E	43	Analog Clav1	10:Clav
20011	PR-E	44	Analog Clav2	10:Clav
20012	PR-E	45	Metal Clav	10:Clav
20013	PR-E	46	Full Stops	6:E.Organ
20014	PR-E	47	Ballad B	6:E.Organ
20015	PR-E	48	Mellow Bars	6:E.Organ
20016	PR-E	49	AugerMentive	6:E.Organ
20017	PR-E	50	Perky B	6:E.Organ
20018	PR-E	51	The Big Spin	6:E.Organ
20019	PR-E	52	Gospel Spin	6:E.Organ
20020	PR-E	53	Roller Spin	6:E.Organ
20021	PR-E	54	Rocker Spin	6:E.Organ
20022	PR-E	55	Tone Wh.Solo	6:E.Organ
20023	PR-E	56	Purple Spin	6:E.Organ
20024	PR-E	57	60’s LeadORG	6:E.Organ
20025	PR-E	58	Assalt Organ	6:E.Organ
20026	PR-E	59	D-50 Organ	6:E.Organ
20027	PR-E	60	Cathedral	7:Pipe Organ
20028	PR-E	61	Church Pipes	7:Pipe Organ
20029	PR-E	62	Poly Key	38:Synth PolyKey
20030	PR-E	63	Poly Saws	38:Synth PolyKey
20031	PR-E	64	Poly Pulse	38:Synth PolyKey
20032	PR-E	65	Dual Profs	38:Synth PolyKey
20033	PR-E	66	Saw Mass	38:Synth PolyKey
20034	PR-E	67	Poly Split	38:Synth PolyKey
20035	PR-E	68	Poly Brass	35:Synth Brass
20036	PR-E	69	Stackoid	38:Synth PolyKey
20037	PR-E	70	Poly Rock	38:Synth PolyKey
20038	PR-E	71	D-50 Stack	37:Synth Bellpad
20039	PR-E	72	Fantasia JV	37:Synth Bellpad
20040	PR-E	73	Jimmee Dee	37:Synth Bellpad
20041	PR-E	74	Heavenals	37:Synth Bellpad
20042	PR-E	75	Mallet Pad	37:Synth Bellpad
20043	PR-E	76	Huff N Stuff	37:Synth Bellpad
20044	PR-E	77	Puff 1080	38:Synth PolyKey
20045	PR-E	78	BellVox 1080	37:Synth Bellpad
20046	PR-E	79	Fantasy Vox	37:Synth Bellpad
20047	PR-E	80	Square Keys	38:Synth PolyKey
20048	PR-E	81	Childlike	14:Bell
20049	PR-E	82	Music Box	14:Bell
20050	PR-E	83	Toy Box	14:Bell
20051	PR-E	84	Wave Bells	14:Bell
20052	PR-E	85	Tria Bells	14:Bell
20053	PR-E	86	Beauty Bells	14:Bell
20054	PR-E	87	Music Bells	14:Bell
20055	PR-E	88	Pretty Bells	14:Bell
20056	PR-E	89	Pulse Key	38:Synth PolyKey
20057	PR-E	90	Wide Tubular	14:Bell
20058	PR-E	91	AmbienceVibe	15:Mallet
20059	PR-E	92	Warm Vibes	15:Mallet
20060	PR-E	93	Dyna Marimba	15:Mallet
20061	PR-E	94	Bass Marimba	15:Mallet
20062	PR-E	95	Nomad Perc	15:Mallet
20063	PR-E	96	Ethno Metals	14:Bell
20064	PR-E	97	Islands Mlt	15:Mallet
20065	PR-E	98	Steelin Keys	15:Mallet
20066	PR-E	99	Steel Drums	15:Mallet
20067	PR-E	100	Voicey Pizz	23:Solo Strings
20068	PR-E	101	Sitar	22:Plucked/Stroke
20069	PR-E	102	Drone Split	22:Plucked/Stroke
20070	PR-E	103	Ethnopluck	22:Plucked/Stroke
20071	PR-E	104	Jamisen	22:Plucked/Stroke
20072	PR-E	105	Dulcimer	22:Plucked/Stroke
20073	PR-E	106	East Melody	22:Plucked/Stroke
20074	PR-E	107	MandolinTrem	22:Plucked/Stroke
20075	PR-E	108	Nylon Gtr	16:Ac.Guitar
20076	PR-E	109	Gtr Strings	16:Ac.Guitar
20077	PR-E	110	Steel Away	16:Ac.Guitar
20078	PR-E	111	Heavenly Gtr	16:Ac.Guitar
20079	PR-E	112	12str Gtr 1	16:Ac.Guitar
20080	PR-E	113	12str Gtr 2	16:Ac.Guitar
20081	PR-E	114	Jz Gtr Hall	17:E.Guitar
20082	PR-E	115	LetterFrmPat	17:E.Guitar
20083	PR-E	116	Jazz Scat + Gtr	17:E.Guitar
20084	PR-E	117	Lounge Gig	17:E.Guitar
20085	PR-E	118	JC ST Gtr	17:E.Guitar
20086	PR-E	119	Twin ST Gtr	17:E.Guitar
20087	PR-E	120	JV ST Gtr	17:E.Guitar
20088	PR-E	121	Syn ST Gtr	17:E.Guitar
20089	PR-E	122	Rotary Gtr	17:E.Guitar
20090	PR-E	123	Muted Gtr	17:E.Guitar
20091	PR-E	124	SwitchOnMute	17:E.Guitar
20092	PR-E	125	Power Trip	18:Dist.Guitar
20093	PR-E	126	Crunch Split	18:Dist.Guitar
20094	PR-E	127	Rezodrive	18:Dist.Guitar
20095	PR-E	128	RockYurSocks	18:Dist.Guitar
20224	PR-E	129	Dist Gtr 1	18:Dist.Guitar
20225	PR-E	130	Dist Gtr 2	18:Dist.Guitar
20226	PR-E	131	R&R Chunk	18:Dist.Guitar
20227	PR-E	132	Phripphuzz	18:Dist.Guitar
20228	PR-E	133	Grungeroni	18:Dist.Guitar
20229	PR-E	134	Black Widow	18:Dist.Guitar
20230	PR-E	135	Velo-Wah Gtr	17:E.Guitar
20231	PR-E	136	Mod-Wah Gtr	18:Dist.Guitar
20232	PR-E	137	Pick Bass	20:E.Bass
20233	PR-E	138	Hip Bass	20:E.Bass
20234	PR-E	139	Perc.Bass	20:E.Bass
20235	PR-E	140	Homey Bass	20:E.Bass
20236	PR-E	141	Finger Bass	20:E.Bass
20237	PR-E	142	Nylon Bass	19:Ac.Bass
20238	PR-E	143	Ac.Upright	19:Ac.Bass
20239	PR-E	144	Wet Fretls	20:E.Bass
20240	PR-E	145	Fretls Dry	20:E.Bass
20241	PR-E	146	Slap Bass 1	20:E.Bass
20242	PR-E	147	Slap Bass 2	20:E.Bass
20243	PR-E	148	Slap Bass 3	20:E.Bass
20244	PR-E	149	Slap Bass 4	20:E.Bass
20245	PR-E	150	4 Pole Bass 1	21:Synth Bass
20246	PR-E	151	Tick Bass	21:Synth Bass
20247	PR-E	152	House Bass	21:Synth Bass
20248	PR-E	153	Mondo Bass	21:Synth Bass
20249	PR-E	154	Clk AnalogBs	21:Synth Bass
20250	PR-E	155	Bass In Face	21:Synth Bass
20251	PR-E	156	101Bass	21:Synth Bass
20252	PR-E	157	Noiz Bass	21:Synth Bass
20253	PR-E	158	Super Jup Bs	21:Synth Bass
20254	PR-E	159	Occitan Bass	21:Synth Bass
20255	PR-E	160	Hugo Bass	21:Synth Bass
20256	PR-E	161	Multi Bass	21:Synth Bass
20257	PR-E	162	Moist Bass	21:Synth Bass
20258	PR-E	163	BritelowBass	21:Synth Bass
20259	PR-E	164	Untamed Bass	21:Synth Bass
20260	PR-E	165	Rubber Bass	21:Synth Bass
20261	PR-E	166	Stereoww Bs	21:Synth Bass
20262	PR-E	167	Wonder Bass	21:Synth Bass
20263	PR-E	168	Deep Bass	21:Synth Bass
20264	PR-E	169	Super JX Bs	21:Synth Bass
20265	PR-E	170	W<RED>-Bass	21:Synth Bass
20266	PR-E	171	HI-Ring Bass	21:Synth Bass
20267	PR-E	172	Euro Bass	21:Synth Bass
20268	PR-E	173	SinusoidRave	21:Synth Bass
20269	PR-E	174	Alternative	42:Pulsating
20270	PR-E	175	Acid Line	42:Pulsating
20271	PR-E	176	Auto TB-303	34:Synth Lead
20272	PR-E	177	Hihat Tekno	39:Synth FX
20273	PR-E	178	Velo Tekno 1	34:Synth Lead
20274	PR-E	179	Raggatronic	42:Pulsating
20275	PR-E	180	Blade Racer	42:Pulsating
20276	PR-E	181	S&H Pad	42:Pulsating
20277	PR-E	182	Syncrosonix	42:Pulsating
20278	PR-E	183	Fooled Again	42:Pulsating
20279	PR-E	184	Alive	42:Pulsating
20280	PR-E	185	Velo Tekno 2	40:Synth Seq/Pop
20281	PR-E	186	Rezoid	38:Synth PolyKey
20282	PR-E	187	Raverborg	34:Synth Lead
20283	PR-E	188	Blow Hit	44:Hit
20284	PR-E	189	Hammer Bell	14:Bell
20285	PR-E	190	Seq Mallet	40:Synth Seq/Pop
20286	PR-E	191	Intentions	38:Synth PolyKey
20287	PR-E	192	Pick It	38:Synth PolyKey
20288	PR-E	193	Analog Seq	40:Synth Seq/Pop
20289	PR-E	194	Impact Vox	38:Synth PolyKey
20290	PR-E	195	TeknoSoloVox	38:Synth PolyKey
20291	PR-E	196	X-Mod Man	42:Pulsating
20292	PR-E	197	Paz <==> Zap	42:Pulsating
20293	PR-E	198	4 Hits 4 You	44:Hit
20294	PR-E	199	Impact	44:Hit
20295	PR-E	200	Phase Hit	44:Hit
20296	PR-E	201	Tekno Hit 1	44:Hit
20297	PR-E	202	Tekno Hit 2	44:Hit
20298	PR-E	203	Tekno Hit 3	44:Hit
20299	PR-E	204	Reverse Hit	44:Hit
20300	PR-E	205	SquareLead 1	34:Synth Lead
20301	PR-E	206	SquareLead 2	34:Synth Lead
20302	PR-E	207	You and Luck	34:Synth Lead
20303	PR-E	208	Belly Lead	34:Synth Lead
20304	PR-E	209	WhistlinAtom	34:Synth Lead
20305	PR-E	210	Edye Boost	34:Synth Lead
20306	PR-E	211	MG Solo	34:Synth Lead
20307	PR-E	212	FXM Saw Lead	34:Synth Lead
20308	PR-E	213	Sawteeth	34:Synth Lead
20309	PR-E	214	Smoothe	34:Synth Lead
20310	PR-E	215	MG Lead	34:Synth Lead
20311	PR-E	216	MG Interval	34:Synth Lead
20312	PR-E	217	Pulse Lead 1	34:Synth Lead
20313	PR-E	218	Pulse Lead 2	34:Synth Lead
20314	PR-E	219	Little Devil	34:Synth Lead
20315	PR-E	220	Loud SynLead	34:Synth Lead
20316	PR-E	221	Analog Lead	34:Synth Lead
20317	PR-E	222	5th Lead	34:Synth Lead
20318	PR-E	223	Flute	29:Flute
20319	PR-E	224	Piccolo	29:Flute                                                              24:Ensemble
20320	PR-E	225	VOX Flute	29:Flute                                                                 Strings
20321	PR-E	226	Air Lead	29:Flute                                                              24:Ensemble
20322	PR-E	227	Pan Pipes	29:Flute                                                                 Strings
20323	PR-E	228	Airplaaane	38:Synth PolyKey                                                          24:Ensemble
20324	PR-E	229	Taj Mahal	29:Flute
20325	PR-E	230	Raya Shaku	29:Flute
20326	PR-E	231	Oboe mf	28:Wind                                                               24:Ensemble
20327	PR-E	232	Oboe Express	28:Wind                                                                  Strings
20328	PR-E	233	Clarinet mp	28:Wind                                                               24:Ensemble
20329	PR-E	234	ClariExpress	28:Wind                                                                  Strings
20330	PR-E	235	Mitzva Split	28:Wind                                                               24:Ensemble
20331	PR-E	236	ChamberWinds	28:Wind
20332	PR-E	237	ChamberWoods	28:Wind
20333	PR-E	238	Film Orch	25:Orchestral
20334	PR-E	239	Sop.Sax mf	30:Sax
20335	PR-E	240	Alto Sax	30:Sax                                                               24:Ensemble
20336	PR-E	241	AltoLead Sax	30:Sax                                                                  Strings
20337	PR-E	242	Tenor Sax	30:Sax
20338	PR-E	243	Baritone Sax	30:Sax                                                               24:Ensemble
20339	PR-E	244	Take A Tenor	30:Sax                                                                  Strings
20340	PR-E	245	Sax Section	30:Sax                                                               24:Ensemble
20341	PR-E	246	Bigband Sax	30:Sax
20342	PR-E	247	Harmonica	13:Harmonica
20343	PR-E	248	Harmo Blues	13:Harmonica
20344	PR-E	249	BluesHarp	13:Harmonica
20345	PR-E	250	Hillbillys	13:Harmonica
20346	PR-E	251	French Bags	28:Wind
20347	PR-E	252	Majestic Tpt	26:Solo Brass
20348	PR-E	253	Voluntare	26:Solo Brass
20349	PR-E	254	2Trumpets	27:Ensemble Brass
20350	PR-E	255	Tpt Sect	27:Ensemble Brass
20351	PR-E	256	Mute TP mod	26:Solo Brass
20480	PR-E	257	Harmon Mute	26:Solo Brass
20481	PR-E	258	Tp&Sax Sect	27:Ensemble Brass
20482	PR-E	259	Sax+Tp+Tb	27:Ensemble Brass
20483	PR-E	260	Brass Sect	27:Ensemble Brass
20484	PR-E	261	Trombone	26:Solo Brass
20485	PR-E	262	Hybrid Bones	27:Ensemble Brass
20486	PR-E	263	Noble Horns	27:Ensemble Brass
20487	PR-E	264	Massed Horns	27:Ensemble Brass
20488	PR-E	265	Horn Swell	27:Ensemble Brass
20489	PR-E	266	Brass It!	35:Synth Brass
20490	PR-E	267	Brass Attack	35:Synth Brass
20491	PR-E	268	Archimede	35:Synth Brass
20492	PR-E	269	Rugby Horn	35:Synth Brass
20493	PR-E	270	MKS-80 Brass	35:Synth Brass
20494	PR-E	271	True ANALOG	35:Synth Brass
20495	PR-E	272	Dark Vox	32:Vox/Choir
20496	PR-E	273	RandomVowels	32:Vox/Choir
20497	PR-E	274	Angels Sing	32:Vox/Choir
20498	PR-E	275	Pvox Oooze	32:Vox/Choir
20499	PR-E	276	Longing...	32:Vox/Choir
20500	PR-E	277	Arasian Morn	32:Vox/Choir
20501	PR-E	278	Beauty Vox	32:Vox/Choir
20502	PR-E	279	Mary-AnneVox	32:Vox/Choir
20503	PR-E	280	Belltree Vox	32:Vox/Choir
20504	PR-E	281	Vox Panner	32:Vox/Choir
20505	PR-E	282	Spaced Voxx	32:Vox/Choir
20506	PR-E	283	Glass Voices	32:Vox/Choir
20507	PR-E	284	Tubular Vox	32:Vox/Choir
20508	PR-E	285	Velo Voxx	32:Vox/Choir
20509	PR-E	286	Wavox	32:Vox/Choir
20510	PR-E	287	Doos	33:Scat
20511	PR-E	288	Synvox Comps	32:Vox/Choir
20512	PR-E	289	Vocal Oohz	32:Vox/Choir
20513	PR-E	290	LFO Vox	42:Pulsating
